iso_code	inventory_id	name	Contributor_ID	count_phonemes	count_consonants	count_vowels	count_tones	glot_fam	pop	forty_mean	continent	names	p_a	source	wals_code	wals_value	wals_p_a	round_count_tones	lat	lon
tiw	3005	Tiwi	ER	22	18	4	0	Tiwi	1720	6.829	Australia	TIWI	0	phoible	tiw	1	0	0	-11.5	131
tix	92	Tiwa	SPA	41	26	12	3	Kiowa-Tanoan	1600	2.875	E N America	TIWA_SOUTHERN	1	phoible	NA	NA	NA	3	35	-106.33
tiy	NA	NA	NA	NA	NA	NA	0	Austronesian	60500	5.115	S/SE Asia	TIRURAY	0	wals	try	1	0	NA	6.75	124.17
tji	370	Tujia (Northern)	EA	NA	NA	NA	4	Sino-Tibetan	70000	3.434	S/SE Asia	NORTHERN_TUJIA	1	phoible	NA	NA	NA	4	28.95	111.12
tkq	1386	Tee	GM	38	23	12	3	Atlantic-Congo	313000	2.889	Africa	TEE	1	phoible	NA	NA	NA	3	4.75	7.42
tkr	485	Tsakhur (Mishlesh)	EA	NA	NA	NA	0	Nakh-Daghestanian	22300	3.808	W and SW Eurasia	TSAKHUR	0	phoible	NA	NA	NA	0	41.67	47.17
tks	multiple	Khalkhal	multiple	37	23	14	0	Indo-European	374000	3.671	W and SW Eurasia	SOUTHERN_TATI	0	phoible	NA	NA	NA	0	36	49.67
tlf	55	Telefol	SPA	27	17	8	2	Nuclear_Trans_New_Guinea	5400	4.25	NG and Oceania	TELEFOL	1	phoible	NA	NA	NA	2	-5	141.75
tli	NA	NA	NA	NA	NA	NA	NA	Athabaskan-Eyak-Tlingit	1242	3.603	W N America	TLINGIT	1	wals	tli	2	1	NA	59	-135
tlo	NA	NA	NA	NA	NA	NA	NA	Narrow_Talodi	1500	4.5	Africa	JOMANG	1	wals	jom	2	1	NA	10.58	30.5
tma	NA	NA	NA	NA	NA	NA	NA	Tamaic	67900	3.417	Africa	MIISIIRII_TAMA	1	wals	tma	3	1	NA	13.5	22
tml	54	Asmat	SPA	19	14	5	0	Nuclear_Trans_New_Guinea	290	3.5	NG and Oceania	TAMNIM_CITAK	0	phoible	NA	NA	NA	0	-5.5	138.5
tna	NA	NA	NA	NA	NA	NA	0	Pano-Tacanan	1150	4.153	S America	TACANA	0	wals	tac	1	0	NA	-13.5	-68
tnl	NA	NA	NA	NA	NA	NA	0	Austronesian	11500	3.986	NG and Oceania	LENAKEL_LENAUKAS,LENAKEL_LONASILIAN	0	wals	len	1	0	NA	-19.38	169.34
toi	1328	Shanjo	GM	41	33	5	3	Atlantic-Congo	1530000	3.757	Africa	M64_TONGA_1,M64_TONGA_2	1	phoible	NA	NA	NA	3	-17	27
tol	64	Chasta Costa	SPA	44	29	15	0	Athabaskan-Eyak-Tlingit	NA	5.333	W N America	TOLOWA	0	phoible	NA	NA	NA	0	41.92	-124.1
top	84	Totonac	SPA	26	20	6	0	Totonacan	80000	5.154	C America	PAPANTLA_TOTONAC	0	phoible	tpa	1	0	0	20.33	-97.33
toq	833	toposa	AA	27	17	9	1	Nilotic	100000	3.571	Africa	TOPOSA	1	phoible	NA	NA	NA	1	5.16	34.22
tpy	NA	NA	NA	NA	NA	NA	0	Trumai	51	3.839	S America	TRUMAI	0	wals	tru	1	0	NA	-11.92	-53.58
tqo	NA	NA	NA	NA	NA	NA	0	Eleman	23000	4.252	NG and Oceania	SEPOE,TOARIPI,TOARIPI_2	0	wals	toa	1	0	NA	-8.33	146.25
tqw	NA	NA	NA	NA	NA	NA	0	Tonkawa	NA	5.578	E N America	TONKAWA	0	wals	ton	1	0	NA	30.25	-96.75
trg	NA	NA	NA	NA	NA	NA	0	Afro-Asiatic	6350	4.304	W and SW Eurasia	LISHAN_DIDAN	0	wals	nap	1	0	NA	38	47
trp	1794	Tripuri	RA	34	25	9	0	Sino-Tibetan	783000	3.517	S/SE Asia	KOK_BOROK_2	0	phoible	NA	NA	NA	0	24.33	92.5
trw	344	Torwali	EA	NA	NA	NA	2	Indo-European	80000	2.8	S/SE Asia	TORWALI	1	phoible	NA	NA	NA	2	34.25	72
tsb	1608	Ts'amakko	GM	68	56	10	2	Afro-Asiatic	19200	4.435	Africa	TSAMAI,TSAMAI_2,TSAMAI_3	1	phoible	NA	NA	NA	2	5.42	37.03
tsg	multiple	Tausug (Suluk)	multiple	23	20	3	0	Austronesian	946000	5.153	S/SE Asia	TAUSUG	0	phoible	tsg	1	0	0	6	121
tsi	NA	NA	NA	NA	NA	NA	0	Tsimshian	150	3.788	W N America	COAST_TSIMSHIAN	0	wals	tsi	1	0	NA	52.5	-129
tsj	multiple	Tshangla	multiple	39	32	7	0	Sino-Tibetan	98800	2.538	S/SE Asia	TSHANGLA	0	phoible	NA	NA	NA	0	27.83	92.17
tsp	835	toussian	AA	35	16	14	5	Atlantic-Congo	19500	3.493	Africa	NORTH_TOUSSIAN,NORTH_TOUSSIAN_2	1	phoible	NA	NA	NA	5	11	-4.67
tsu	NA	NA	NA	NA	NA	NA	0	Austronesian	2130	4.029	S/SE Asia	DUHTU_TSOU,TSOU	0	wals	tso	1	0	NA	23.5	120.75
tsz	87	Tarascan	SPA	32	26	6	0	Tarascan	55000	5.634	C America	PUREPECHA,PURHEPECHA,PURHEPECHA_2,TARASCAN	0	phoible	pur	1	0	0	19.5	-101.67
ttb	1500	Tiba	GM	34	22	9	3	Atlantic-Congo	10000	2.776	Africa	TIBA	1	phoible	NA	NA	NA	3	8.48	11.97
ttq	824	tamajaq	AA	37	23	14	0	Afro-Asiatic	801000	4.394	Africa	TETSERRET	0	phoible	NA	NA	NA	0	15.45	6.27
ttr	2214	Tera	UZ	53	35	15	3	Afro-Asiatic	101000	4.167	Africa	TERA,TERA_PIDLIMDI	1	phoible	ter	3	1	3	11	11.83
tug	1649	Tounia	GM	40	24	13	3	Atlantic-Congo	2260	3.286	Africa	TUNIA	1	phoible	NA	NA	NA	3	9.42	18.17
tui	1345	Tupuri	GM	56	28	24	4	Atlantic-Congo	284000	3.321	Africa	TUPURI	1	phoible	NA	NA	NA	4	10.17	14.75
tuk	multiple	Turkmen (Teke)	multiple	37	21	16	0	Turkic	6748690	3.974	N-C Asia	TURKMEN,TURKMEN_2	0	phoible	NA	NA	NA	0	40	58
tun	80	Tunica	SPA	25	18	7	0	Tunica	NA	4.225	E N America	TUNICA	0	phoible	NA	NA	NA	0	32.67	-91
tuq	828	teda	AA	35	24	11	0	Saharan	42500	3.744	Africa	TEDAGA	0	phoible	NA	NA	NA	0	20	19
tur	multiple	Turkish	multiple	38	23.67	14.33	0	Turkic	78527240	4.088	N-C Asia	TURKISH,TURKISH_2,TURKISH_3	0	phoible	tur	1	0	0	39	35
tvd	multiple	Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto	multiple	53.5	33	18	2.5	Atlantic-Congo	130000	4.724	Africa	TSUVADI	1	phoible	NA	NA	NA	2	10.77	5.4
tvu	1265	Nen	GM	26	17	7	2	Atlantic-Congo	40000	2.712	Africa	ALINGA,TUNEN	1	phoible	NA	NA	NA	2	4.75	10.67
twf	NA	NA	NA	NA	NA	NA	NA	Kiowa-Tanoan	1070	2.775	W N America	TIWA_NORTHERN_PICURIS,TIWA_NORTHERN_TAOS	1	wals	twn	2	1	NA	36.5	-105.5
tye	1519	Kyanga	GM	37	22	12	3	Mande	15000	3	Africa	KYENGA	1	phoible	NA	NA	NA	3	11.63	3.6
tyr	multiple	Tay Daeng	multiple	35	20	15	2.5	Tai-Kadai	105000	3.35	S/SE Asia	TAI_DAENG	1	phoible	NA	NA	NA	2	19.42	104.8
tyv	multiple	Tuvan (Standard)	multiple	52	28	24	0	Turkic	297000	3.525	N-C Asia	TUVAN	0	phoible	tuv	1	0	0	52	95
tzh	86	Tzeltal	SPA	30	25	5	0	Mayan	273000	3.821	C America	TZELTAL_BACHAJON,TZELTAL_OXCHUC	0	phoible	tza	1	0	0	16.92	-92
tzm	1609	Tamazight Berber	GM	39	36	3	0	Afro-Asiatic	4740000	4.07	Africa	AYT_SEGHROUCHEN,FIGUIG,TAMAZIGHT_CENTRAL_ATLAS_AYT_IZDEG,TAMAZIGHT_CENTRAL_ATLAS_AYT_NDHIR,TAMAZIGHT_CENTRAL_ATLAS_NTIFA	0	phoible	bma	1	0	0	33.33	-4.67
ude	multiple	Udihe (Bikin)	multiple	40	19	21	0	Tungusic	100	3.725	N-C Asia	UDEHE	0	phoible	NA	NA	NA	0	47.67	136.25
udl	1635	Ouldeme	GM	42	34	5	3	Afro-Asiatic	10500	4.743	Africa	WUZLAM	1	phoible	NA	NA	NA	3	10.95	14.12
udm	multiple	Udmurt (Standard)	multiple	35	26.6	8.4	0	Uralic	340530	3.538	N-C Asia	UDMURT,UDMURT_2	0	phoible	NA	NA	NA	0	57.5	52.5
udu	1485	Twampa	GM	28	23	5	0	Koman	22000	3.405	Africa	UDUK	0	phoible	NA	NA	NA	0	8.23	34.42
uig	multiple	Uyghur (Xinjiang)	multiple	43	28	15	0	Turkic	10394210	4.297	N-C Asia	UYGHUR	0	phoible	NA	NA	NA	0	40	80
ukr	multiple	Ukrainian (Standard)	multiple	41	35	6	0	Indo-European	27148980	4.463	W and SW Eurasia	UKRAINIAN,UKRAINIAN_2	0	phoible	NA	NA	NA	0	49	33
umb	1268	umbundu	GM	30	20	10	0	Atlantic-Congo	6000000	3.907	Africa	UMBUNDU,UMBUNDU_2,UMBUNDU_3	0	phoible	umb	2	1	0	-12.5	15
umg	2929	Umbuygamu	ER	32	27	5	0	Pama-Nyungan	NA	4.455	Australia	UMBUYKAMU	0	phoible	NA	NA	NA	0	-14.2	143.83
umr	2644	Umbugarla	ER	25	17	8	0	Umbugarla	NA	5.345	Australia	UMBUGARLA	0	phoible	NA	NA	NA	0	-13	132
ung	3007	Ngarinyin	ER	22	17	5	0	Worrorran	12	4.733	Australia	NGARINYIN	0	phoible	ung	1	0	0	-16.33	126
unm	73	Delaware	SPA	39	22	17	0	Algic	NA	5.833	W N America	UNAMI_UnnamedInSource	0	phoible	NA	NA	NA	0	40	-75.17
unr	multiple	Mundari	multiple	39.5	27.25	12.25	0	Austroasiatic	1120280	3.788	S/SE Asia	MUNDARI,MUNDARI_2	0	phoible	mun	1	0	0	23	84.67
urb	NA	NA	NA	NA	NA	NA	0	Tupian	800	4.056	S America	URUBU_KAAPOR	0	wals	urk	1	0	NA	-2.33	-46.5
urc	2650	Urningangg	ER	23	18	5	0	Giimbiyu	NA	6.184	Australia	URNINGANGG	0	phoible	NA	NA	NA	0	-13.25	133.17
urd	multiple	Urdu	multiple	56	36	20	0	Indo-European	69165730	3.526	W and SW Eurasia	URDU	0	phoible	NA	NA	NA	0	25	67
ush	332	Ushojo	EA	NA	NA	NA	0	Indo-European	2000	3.303	S/SE Asia	USHOJO	0	phoible	NA	NA	NA	0	35.15	72.75
uzn	NA	NA	NA	NA	NA	NA	0	Turkic	25164820	3.638	N-C Asia	UZBEK	0	wals	uzn	1	0	NA	40.67	66.5
vaa	1798	Vaagri Boli	RA	37	23	14	0	Indo-European	9300	4.1	W and SW Eurasia	VAAGRI_BOLI	0	phoible	NA	NA	NA	0	12.54	79.1
vag	836	vagala	AA	54	24	30	0	Atlantic-Congo	13900	3.433	Africa	VAGALA	0	phoible	NA	NA	NA	0	9.42	-2.42
vai	1034	Vai	PH	43	28	11	4	Mande	186800	3.083	Africa	VAI,VAI_2,VAI_3	1	phoible	NA	NA	NA	4	6.92	-11.25
vam	NA	NA	NA	NA	NA	NA	NA	Sko	2670	3.005	NG and Oceania	DUMO,DUSUR,LEITRE,LEITRE_2	1	wals	dum	3	1	NA	-2.68	141.25
vav	multiple	Varli (Dogri)	multiple	46	28	18	0	Indo-European	600000	3.662	W and SW Eurasia	WARLI	0	phoible	NA	NA	NA	0	20.56	73.3
vay	multiple	Hayu	multiple	54	26	28	0	Sino-Tibetan	1520	3.532	S/SE Asia	HAYU	0	phoible	NA	NA	NA	0	27.25	86
vep	multiple	Veps (Šimozero)	multiple	44	34	10	0	Uralic	1640	3.837	N-C Asia	VEPS,VEPS_2	0	phoible	NA	NA	NA	0	60	35
vie	multiple	Vietnamese	multiple	40.33	21	14.67	5	Austroasiatic	67960920	2.971	S/SE Asia	VIETNAMESE,VIETNAMESE_2,VIETNAMESE_3	1	phoible	vie	3	1	5	10.5	106.5
vku	2840	Kurrama	ER	27	21	6	0	Pama-Nyungan	10	5.385	Australia	KURRAMA	0	phoible	NA	NA	NA	0	-22	117.75
vma	2841	Martuthunira	ER	26	20	6	0	Pama-Nyungan	5	5.622	Australia	MARTUTHUNIRA	0	phoible	mrt	1	0	0	-20.83	116.5
vmb	2928	Mbabaram	ER	27	15	12	0	Pama-Nyungan	NA	3.562	Australia	MBABARAM	0	phoible	mbb	1	0	0	-17.17	145
vot	multiple	Votic (Jõgõperä)	multiple	55	35	20	0	Uralic	68	3.273	N-C Asia	VOTIC	0	phoible	NA	NA	NA	0	59.5	30
vro	multiple	Võro	multiple	44	26	18	0	Uralic	87000	3.949	N-C Asia	ESTONIAN_VORO	0	phoible	NA	NA	NA	0	57.85	27
vut	837	vute	AA	59	30	24	5	Atlantic-Congo	21000	3.176	Africa	VUTE,VUTE_MBANJO,VUTE_YOKO	1	phoible	NA	NA	NA	5	5.4	11.55
wal	1364	Welamo	GM	48	38	10	0	Ta-Ne-Omotic	1719800	4.465	Africa	WELAMO,WOLAYTTA,WOLAYTTA_2	0	phoible	NA	NA	NA	0	6.83	37.75
wan	839	wan	AA	36	21	12	3	Mande	22000	3.094	Africa	WAN,WAN_2	1	phoible	NA	NA	NA	3	7.8	-5.8
wao	NA	NA	NA	NA	NA	NA	0	Yuki-Wappo	NA	4.075	W N America	WAPPO	0	wals	wap	1	0	NA	38.5	-122.5
wap	108	Wapishana	SPA	29	17	12	0	Arawakan	12500	5.244	S America	WAPISHANA,WAPISIANA,WAPIXANA	0	phoible	wps	1	0	0	2.67	-60
waq	3006	Wagiman	ER	27	22	5	0	Wagiman	11	5.577	Australia	WAGIMAN	0	phoible	NA	NA	NA	0	-14	131.25
wba	NA	NA	NA	NA	NA	NA	0	Warao	32800	4.564	S America	WARAO	0	wals	wra	1	0	NA	9.33	-61.67
wbl	multiple	Wakhi	multiple	50	38	12	0	Indo-European	58000	3.826	W and SW Eurasia	CENTRAL_GOJAL_WAKHI,CHAPURSAN_WAKHI,ISHKOMAN_WAKHI,SHIMSAL_WAKHI,YASIN_WAKHI	0	phoible	NA	NA	NA	0	36.5	72
wbp	multiple	Warlpiri	multiple	24	18	6	0	Pama-Nyungan	2510	5.385	Australia	WARLPIRI	0	phoible	NA	NA	NA	0	-20	132.33
wbv	2771	Watjarri	ER	26	20	6	0	Pama-Nyungan	86	5.771	Australia	WAJARRI	0	phoible	NA	NA	NA	0	-26	117.5
wdj	2636	Patjtjamalh	ER	22	17	5	0	Anson_Bay	5	5.023	Australia	PUNGUPUNGU,WADJIGINY,WADYGINY	0	phoible	NA	NA	NA	0	-13.17	130.17
weh	1415	Weh	GM	47	37	7	3	Atlantic-Congo	8000	2.968	Africa	WEH	1	phoible	NA	NA	NA	3	6.46	10.13
wga	multiple	Eastern Wakaya	multiple	25.5	19.5	6	0	Pama-Nyungan	NA	5.232	Australia	WAGAYA	0	phoible	NA	NA	NA	0	-20.17	137
wgi	NA	NA	NA	NA	NA	NA	NA	Nuclear_Trans_New_Guinea	39000	3.797	NG and Oceania	MIDDLE_WAHGI	1	wals	wah	2	1	NA	-5.83	144.72
wgy	2733	Warrgamay	ER	19	13	6	0	Pama-Nyungan	NA	4.957	Australia	WARGAMAY	0	phoible	NA	NA	NA	0	-18.58	146.08
wic	74	Wichita	SPA	29	21	8	0	Caddoan	NA	4.944	E N America	WICHITA,WICHITA_2	0	phoible	wic	1	0	0	33.33	-97.33
wig	2897	Wik-Ngathan	ER	28	16	12	0	Pama-Nyungan	100	4.513	Australia	WIK_NGATHAN	0	phoible	NA	NA	NA	0	-13.92	141.5
wim	multiple	Wik-Munkan	multiple	24.5	14.5	10	0	Pama-Nyungan	1650	4.461	Australia	WIK_MUNGKAN	0	phoible	wmu	1	0	0	-13.92	141.75
wiy	NA	NA	NA	NA	NA	NA	0	Algic	NA	5.091	W N America	WIYOT	0	wals	wiy	1	0	NA	40.83	-124.17
wkw	multiple	Duungidjawu	multiple	23	13	10	0	Pama-Nyungan	NA	4.042	Australia	DUUNGIDJAWU	0	phoible	NA	NA	NA	0	-26.17	153.83
wmb	multiple	Binbinka	multiple	21.67	16.67	5	0	Mirndi	2	6.378	Australia	WAMBAYA	0	phoible	wam	1	0	0	-18.67	135.75
wmt	2859	Walmajarri	ER	23	17	6	0	Pama-Nyungan	520	5.028	Australia	WALMAJARRI	0	phoible	NA	NA	NA	0	-19.5	125.75
wmw	1448	Kimwani	GM	26	21	5	0	Atlantic-Congo	120000	3.824	Africa	MWANI,MWANI_MOZAMBIQUE,SWAHILI_MWANI	0	phoible	NA	NA	NA	0	-11.67	40.33
wnc	NA	NA	NA	NA	NA	NA	0	Nuclear_Trans_New_Guinea	8200	4.179	NG and Oceania	WANTOAT	0	wals	wnt	1	0	NA	-6.17	146.5
wne	multiple	Waneci	multiple	30	23	7	0	Indo-European	108000	3.457	W and SW Eurasia	WANECI	0	phoible	NA	NA	NA	0	30.1	67.94
wni	1547	Comorian, Ndzwani	GM	39	32	5	2	Atlantic-Congo	348000	3	Africa	NZWANI	1	phoible	NA	NA	NA	2	-12.1	44.5
wnu	NA	NA	NA	NA	NA	NA	0	Nuclear_Trans_New_Guinea	1400	3.931	NG and Oceania	WANUMA	0	wals	usa	1	0	NA	-4.83	145.17
wnw	NA	NA	NA	NA	NA	NA	0	Wintuan	NA	2.688	W N America	WINTU	0	wals	win	1	0	NA	41	-122.5
wob	840	wobé	AA	48	15	27	6	Atlantic-Congo	239000	2.766	Africa	WOBE,WOBE_NORTHERN_WE,WOBE_NORTHERN_WE_2	1	phoible	NA	NA	NA	6	7.42	-7.33
woi	NA	NA	NA	NA	NA	NA	0	Timor-Alor-Pantar	6000	4.087	NG and Oceania	KAMANG,KAMANG_2,KAMANG_KOLOMANE,KAMANG_LANGKURU,KAMANG_LETLEY,KAMANG_PIDO_I,KAMANG_PIDO_II	0	wals	woi	1	0	NA	-8.25	124.83
wok	1278	longto	GM	31	20	7	4	Atlantic-Congo	2400	4.355	Africa	LONGTO	1	phoible	NA	NA	NA	4	8.33	13.08
wol	multiple	Wolof	multiple	47	32	15	0	Atlantic-Congo	5267290	3.832	Africa	WOLOF,WOLOF_2,WOLOF_3,WOLOF_4,WOLOF_5,WOLOF_6,WOLOF_7,WOLOF_8	0	phoible	wlf	1	0	0	15.25	-16
won	1340	Wongo	GM	24	15	7	2	Atlantic-Congo	12700	3.528	Africa	WONGO,WONGO_1,WONGO_2	1	phoible	NA	NA	NA	2	-5.75	20.6
wrb	2948	Warluwarra	ER	33	29	4	0	Pama-Nyungan	NA	5.467	Australia	WARLUWARA	0	phoible	NA	NA	NA	0	-22	138.5
wrg	2820	Warungu	ER	17	13	4	0	Pama-Nyungan	NA	5.014	Australia	WARUNGU	0	phoible	NA	NA	NA	0	-18	145
wrh	2723	Wiradjuri	ER	21	15	6	0	Pama-Nyungan	30	5.145	Australia	WIRADHURI	0	phoible	NA	NA	NA	0	-34	146
wrk	multiple	Garrwa	multiple	17	14	3	0	Garrwan	59	5.588	Australia	GARAWA	0	phoible	grr	1	0	0	-17.08	137.17
wrm	2951	Warumungu	ER	28	22	6	0	Pama-Nyungan	50	6.017	Australia	WARUMUNGU	0	phoible	NA	NA	NA	0	-19.33	134.33
wro	3013	Worrorra	ER	25	17	8	0	Worrorran	4	5.529	Australia	WORRORRA	0	phoible	NA	NA	NA	0	-15.67	124.67
wrr	3015	Wardaman	ER	22	17	5	0	Yangmanic	24	5.974	Australia	WARDAMAN	0	phoible	wrd	1	0	0	-15.5	131
wrz	2664	Warray	ER	21	16	5	0	Gunwinyguan	NA	3.8	Australia	WARAY	0	phoible	wry	1	0	0	-13.17	131.25
wti	NA	NA	NA	NA	NA	NA	NA	Berta	377000	4.462	Africa	BERTA,WETAWIT	1	wals	ber	2	1	NA	10.5	34.6
wub	3010	Wunambal	ER	28	17	11	0	Worrorran	5	4.75	Australia	WUNAMBAL	0	phoible	NA	NA	NA	0	-14.83	125.5
wuu	17	Wu	SPA	41	29	9	3	Sino-Tibetan	80734510	3.359	S/SE Asia	SUZHOU_WU,WU_CHONGMING,WU_DANYANG,WU_HANGZHOU,WU_JINHUA,WU_NINGBO,WU_SHANGHAI,WU_SUZHOU,WU_WENZHOU	1	phoible	wuc	3	1	3	31.3	120.6
wwa	838	waama	AA	41	13	25	3	Atlantic-Congo	109000	4.138	Africa	WAAMA	1	phoible	NA	NA	NA	3	10.58	1.67
www	1647	Wawa	GM	49	30	16	3	Atlantic-Congo	3000	3	Africa	WAWA	1	phoible	NA	NA	NA	3	6.83	11.75
wyb	multiple	Ngiyambaa	multiple	21	15	6	0	Pama-Nyungan	4	5.129	Australia	WANGAAYBUWAN_NGIYAMBAA	0	phoible	ngi	1	0	0	-31.75	145.5
wym	multiple	Wymysorys	multiple	35	20	15	0	Indo-European	70	3.788	W and SW Eurasia	WYMYSORYS	0	phoible	NA	NA	NA	0	49.54	19.9
xal	multiple	Kalmyk (Standard)	multiple	39	23	16	0	Mongolic	360800	4.088	N-C Asia	KALMYK,KALMYK_2	0	phoible	NA	NA	NA	0	46.32	44.27
xan	1333	Xamtanga	GM	30	23	7	0	Afro-Asiatic	224000	3.675	Africa	XAMTANGA,XAMTANGA_2	0	phoible	NA	NA	NA	0	12.42	38.83
xaw	NA	NA	NA	NA	NA	NA	0	Uto-Aztecan	5	3.725	W N America	KAWAIISU	0	wals	kws	1	0	NA	36	-117.5
xbr	1679	Kambera	GM	29	19	10	0	Austronesian	240000	3.82	S/SE Asia	KAMBERA,LEWA_KAMBERA,SOUTHERN_KAMBERA,UMBU_RATU_NGGAI_KAMBERA	0	phoible	NA	NA	NA	0	-9.83	120.5
xed	1403	Hide	GM	41	37	4	0	Afro-Asiatic	29000	4.312	Africa	HDI	0	phoible	NA	NA	NA	0	11.87	13.72
xgu	3012	Unggumi	ER	24	19	5	0	Worrorran	NA	6.768	Australia	UNGGUMI	0	phoible	NA	NA	NA	0	-15.65	124.67
xho	1319	Xhosa	GM	84	75	7	2	Atlantic-Congo	8169300	3.603	Africa	MPONDO,MPONDOMISE,S41_XHOSA,THEMBU,XHOSA,XHOSA_2	1	phoible	NA	NA	NA	2	-32	27
xka	363	Kalkoti	EA	NA	NA	NA	4	Indo-European	5100	3.171	S/SE Asia	KALKOTI	1	phoible	NA	NA	NA	4	35.5	72.5
xkv	1449	Shekgalagari	GM	53	43	8	2	Atlantic-Congo	65400	3.708	Africa	QHALAXARZI	1	phoible	NA	NA	NA	2	-24.33	22.5
xkz	2439	Kurtoep	EA	45	31	14	0	Sino-Tibetan	15000	2.469	S/SE Asia	KURTOP	0	phoible	NA	NA	NA	0	27.54	90.98
xmf	multiple	Mingrelian (Senaki)	multiple	36	30.67	5.33	0	Kartvelian	345530	4.577	W and SW Eurasia	MINGRELIAN	0	phoible	NA	NA	NA	0	42.5	42
xmm	1686	Manado Malay	GM	25	19	6	0	Austronesian	2350000	4.324	S/SE Asia	MANADONESE	0	phoible	NA	NA	NA	0	1.5	124.83
xmy	2830	Mayi-Kutuna	ER	21	18	3	0	Pama-Nyungan	NA	5.103	Australia	MAYAGUDUNA	0	phoible	NA	NA	NA	0	-18.17	140.5
xmz	1678	Mori Bawah	GM	27	22	5	0	Austronesian	14000	4.181	S/SE Asia	MORI_BAWAH,MORI_BAWAH_WATU	0	phoible	NA	NA	NA	0	-2.08	121.3
xni	2998	Ngarigu	ER	18	15	3	0	Pama-Nyungan	NA	5.732	Australia	NGARIGU	0	phoible	NA	NA	NA	0	-36.23	149.13
xom	1484	Komo	GM	28	23	5	0	Koman	11000	3.592	Africa	CENTRAL_KOMA,KOMA,SOUTHERN_KOMA	0	phoible	kom	3	1	0	8.75	33.75
xon	multiple	konkomba	multiple	40	21.5	13	5.5	Atlantic-Congo	915700	4.694	Africa	KONKOMBA,KONKOMBA_2	1	phoible	NA	NA	NA	6	10	0.08
xpe	multiple	Kpelle	multiple	47	26.5	17.5	3	Mande	760000	3.355	Africa	KPELLE,KPELLE_LIBERIA,LIBERIAN_KPELLE	1	phoible	kpe	3	1	3	7	-10
xpt	2758	Punthamara	ER	21	18	3	0	Pama-Nyungan	NA	5.338	Australia	PUNTHAMARA	0	phoible	NA	NA	NA	0	-27.33	143
xrb	906	Kar	PH	26	16	7	3	Atlantic-Congo	40610	3.207	Africa	EASTERN_KARABORO	1	phoible	NA	NA	NA	3	10.5	-4.52
xsm	multiple	kasem	multiple	42.5	20	20	2.5	Atlantic-Congo	232600	4.036	Africa	KASEM,KASEM_2,KASEM_3	1	phoible	NA	NA	NA	2	11.25	-1.25
xsr	multiple	Solu Sherpa (Hile)	multiple	48.5	34	14.5	1.5	Sino-Tibetan	164100	2.966	S/SE Asia	SHERPA	1	phoible	NA	NA	NA	2	27.75	86.83
xsu	NA	NA	NA	NA	NA	NA	0	Yanomamic	3500	4.244	S America	SANIMA,SANUMA	0	wals	snm	1	0	NA	4.5	-64.67
xtc	multiple	Katcha	multiple	54.5	35.5	16.75	2.25	Kadugli-Krongo	75000	4.438	Africa	KADUGLI_2,KATCHA,MIRI	1	phoible	kad	3	1	2	10.83	29.67
xub	multiple	Betta Kurumba	multiple	37	22	15	0	Dravidian	32000	4.694	S/SE Asia	BETTA_KURUMBA,BETTA_KURUMBA_2	0	phoible	NA	NA	NA	0	11.48	76.73
xug	multiple	Kunigami (Nakijin)	multiple	25	20	5	0	Japonic	5000	3.625	N-C Asia	IZENA_KUNIGAMI,YONAMINE	0	phoible	NA	NA	NA	0	26.93	127.94
xuo	1346	Kuo	GM	56	29	24	3	Atlantic-Congo	20250	2.97	Africa	KO	1	phoible	NA	NA	NA	3	8	15.5
xwe	1279	xwela	GM	45	29	13	3	Atlantic-Congo	80600	3.481	Africa	XWELA_GBE	1	phoible	NA	NA	NA	3	6.35	2
yad	NA	NA	NA	NA	NA	NA	NA	Peba-Yagua	5300	4.936	S America	YAGUA,YAGUA_2,YAGUA_3	1	wals	yag	2	1	NA	-3.5	-72
yah	338	Yazghulami	EA	NA	NA	NA	0	Indo-European	9000	3.608	S/SE Asia	YAZGULYAM	0	phoible	NA	NA	NA	0	38.5	71.5
yai	multiple	Yaghnobi	multiple	36	27	9	0	Indo-European	12000	3.91	W and SW Eurasia	YAGHNOBI	0	phoible	NA	NA	NA	0	39	69
yam	842	yamba	AA	38	26	8	4	Atlantic-Congo	80000	2.972	Africa	YAMBA,YAMBA_2	1	phoible	NA	NA	NA	4	6.42	11.08
yao	1267	yao	GM	29	18	7	4	Atlantic-Congo	2585000	4.092	Africa	CIYAWO,YAO_1,YAO_2,YAO_3,YAO_4	1	phoible	NA	NA	NA	4	-14.5	35.5
yap	NA	NA	NA	NA	NA	NA	0	Austronesian	5130	3.789	NG and Oceania	YAPESE	0	wals	yap	1	0	NA	9.58	138.17
yaq	NA	NA	NA	NA	NA	NA	NA	Uto-Aztecan	18240	4.35	C America	YAQUI,YAQUI_2	1	wals	yaq	2	1	NA	27.5	-110.25
yas	multiple	nugunu	multiple	30.5	19.5	7	4	Atlantic-Congo	35000	3.61	Africa	A60_GUNU,NUGUNU,NUGUNU_2	1	phoible	NA	NA	NA	4	4.58	11.25
yat	843	yambɛta	AA	28	18	8	2	Atlantic-Congo	3700	2.767	Africa	YAMBETA	1	phoible	NA	NA	NA	2	5.03	10.97
yba	1288	yala	GM	38	28	7	3	Atlantic-Congo	200000	3.652	Africa	YALA,YALA_2	1	phoible	NA	NA	NA	3	6.75	8.62
